dataset_key,model_key,train_n,test_n,model_feature_count,fit_index_hash,test_index_hash,relevance_train_hash,resampling_method,synthetic_n,resampled_train_n,final_rare_ratio_train,invalid_nominal_total,invalid_binary_total,invalid_onehot_group_total,ordinal_noninteger_total,out_of_bounds_total,sample_weight_min,sample_weight_mean,sample_weight_max,n,rmse,mae,r2,wmse,sera,oiha,rare_count,normal_count,rare_ratio,rare_rmse,rare_mae,normal_rmse,normal_mae,protocol,scenario,dataset_name,repeat,fold,split_seed,model_seed,rf_n_estimators,train_index_sha256,test_index_sha256,actual_group_overlap_n,overlap_test_rows_n,test_group_n,elapsed_seconds,task_id
tgss_bmi,ekk,1356,339,31,e2a86d2558b1a4804eaf4322651a0981ed96d1424821c13cd7b4f351edcb2461,6c0b55c6e88105694605d59f656f4745a28dcbebfe59b0fcad57409390986a1b,aecfdd12a97758e22a5a44a110d7a601dcbdf5cbe40432c07011dbf36f003216,none,0,1356,0.1851032448377581,0,0,0,0,0,,,,339,4.925601916799371,3.682064251285374,0.08627944986398339,52.75520056227215,15.436875043999553,15.683301887414848,55,284,0.16224188790560473,9.59980352033315,8.51060068138028,3.3336073431015993,2.7469603651754446,main_grouped_repeated5fold,main,TGSS BMI,2,3,43,50720301,100,c8188db815e523d8f26fc8e13d8bde98b02856d6710cca83402dc8575e12bac1,9cb394f5efe15b368fa34be4fd10c84105f3d394ac4ce3a4f24a963db8b39013,0,0,338,0.042697,main_grouped_repeated5fold|main|tgss_bmi|r2|f3|ekk
tgss_bmi,rf,1356,339,31,e2a86d2558b1a4804eaf4322651a0981ed96d1424821c13cd7b4f351edcb2461,6c0b55c6e88105694605d59f656f4745a28dcbebfe59b0fcad57409390986a1b,aecfdd12a97758e22a5a44a110d7a601dcbdf5cbe40432c07011dbf36f003216,none,0,1356,0.1851032448377581,0,0,0,0,0,,,,339,4.952270472975149,3.7366411825902053,0.07635839871927752,52.383356560931176,15.328335288107864,15.626275551137097,55,284,0.16224188790560473,9.585009222157012,8.549435562289231,3.38856147733205,2.8045859330006055,main_grouped_repeated5fold,main,TGSS BMI,2,3,43,50720302,100,c8188db815e523d8f26fc8e13d8bde98b02856d6710cca83402dc8575e12bac1,9cb394f5efe15b368fa34be4fd10c84105f3d394ac4ce3a4f24a963db8b39013,0,0,338,0.178121,main_grouped_repeated5fold|main|tgss_bmi|r2|f3|rf
tgss_bmi,smote_r_rf,1356,339,31,e2a86d2558b1a4804eaf4322651a0981ed96d1424821c13cd7b4f351edcb2461,6c0b55c6e88105694605d59f656f4745a28dcbebfe59b0fcad57409390986a1b,aecfdd12a97758e22a5a44a110d7a601dcbdf5cbe40432c07011dbf36f003216,smote_r,854,2210,0.5,0,0,0,0,0,,,,339,5.17080279883873,4.042285354862731,-0.006956532809097693,48.70041343364306,14.246417665462362,15.792030817332654,55,284,0.16224188790560473,9.042561433695399,7.90594637767011,4.009968163364385,3.2940411426993306,main_grouped_repeated5fold,main,TGSS BMI,2,3,43,50720303,100,c8188db815e523d8f26fc8e13d8bde98b02856d6710cca83402dc8575e12bac1,9cb394f5efe15b368fa34be4fd10c84105f3d394ac4ce3a4f24a963db8b39013,0,0,338,0.38115,main_grouped_repeated5fold|main|tgss_bmi|r2|f3|smote_r_rf
tgss_bmi,smogn_rf,1356,339,31,e2a86d2558b1a4804eaf4322651a0981ed96d1424821c13cd7b4f351edcb2461,6c0b55c6e88105694605d59f656f4745a28dcbebfe59b0fcad57409390986a1b,aecfdd12a97758e22a5a44a110d7a601dcbdf5cbe40432c07011dbf36f003216,smogn,854,2210,0.5,0,0,0,0,0,,,,339,5.242549375718441,4.061397213465369,-0.03509409803955488,51.21878337466017,14.983680059294953,16.583243491463936,55,284,0.16224188790560473,9.359873439602293,8.162202015747884,3.9800506610280046,3.2672272693613613,main_grouped_repeated5fold,main,TGSS BMI,2,3,43,50720304,100,c8188db815e523d8f26fc8e13d8bde98b02856d6710cca83402dc8575e12bac1,9cb394f5efe15b368fa34be4fd10c84105f3d394ac4ce3a4f24a963db8b39013,0,0,338,0.381683,main_grouped_repeated5fold|main|tgss_bmi|r2|f3|smogn_rf
tgss_bmi,relevance_weighted_rf,1356,339,31,e2a86d2558b1a4804eaf4322651a0981ed96d1424821c13cd7b4f351edcb2461,6c0b55c6e88105694605d59f656f4745a28dcbebfe59b0fcad57409390986a1b,aecfdd12a97758e22a5a44a110d7a601dcbdf5cbe40432c07011dbf36f003216,none,0,1356,0.1851032448377581,0,0,0,0,0,0.16519333270218942,1.0000000000000002,3.3038666540437878,339,4.915417473008847,3.7174163361771324,0.09005406064915378,50.92948595334441,14.902994053313602,15.21293202894397,55,284,0.16224188790560473,9.417613901032727,8.372527753462402,3.415303520641312,2.815898280012732,main_grouped_repeated5fold,main,TGSS BMI,2,3,43,50720305,100,c8188db815e523d8f26fc8e13d8bde98b02856d6710cca83402dc8575e12bac1,9cb394f5efe15b368fa34be4fd10c84105f3d394ac4ce3a4f24a963db8b39013,0,0,338,0.195354,main_grouped_repeated5fold|main|tgss_bmi|r2|f3|relevance_weighted_rf
tgss_bmi,ekk,1357,338,31,576b79e4660551d234a1c58c57793f86f150ec461f3388793a7f66b52cf92913,cf26fef3b858069738209754f9ebfd9189e378f5b03354b9cea09f98098e47bd,e29f52df5b2b30e731d6dfbc6cfc4995e0e7d4627f18f4504cd5bdbbfb9c04da,none,0,1357,0.18865143699336773,0,0,0,0,0,,,,338,4.691132521806538,3.590213306198197,0.1444958323242187,44.393238784614134,13.79134273418101,14.052249943798389,71,267,0.21005917159763313,8.150582865921038,7.364302181544453,3.1926887164419653,2.58661663897129,main_grouped_repeated5fold,main,TGSS BMI,2,4,43,50720401,100,45545b7a9df3e4a6b8b47a146a5208b451c2da8e788f770202dfdd0e6df1ce63,a584ee21458887bd0f1a410efebd3415ae438225d97b6c39abf73f104dbc473f,0,0,338,0.041913,main_grouped_repeated5fold|main|tgss_bmi|r2|f4|ekk
tgss_bmi,rf,1357,338,31,576b79e4660551d234a1c58c57793f86f150ec461f3388793a7f66b52cf92913,cf26fef3b858069738209754f9ebfd9189e378f5b03354b9cea09f98098e47bd,e29f52df5b2b30e731d6dfbc6cfc4995e0e7d4627f18f4504cd5bdbbfb9c04da,none,0,1357,0.18865143699336773,0,0,0,0,0,,,,338,4.659798984092214,3.616125714499195,0.15588602403292162,42.42214646880742,13.179697292061025,13.4298758313918,71,267,0.21005917159763313,7.924683421236702,7.168997871747735,3.284509358682081,2.671354466691532,main_grouped_repeated5fold,main,TGSS BMI,2,4,43,50720402,100,45545b7a9df3e4a6b8b47a146a5208b451c2da8e788f770202dfdd0e6df1ce63,a584ee21458887bd0f1a410efebd3415ae438225d97b6c39abf73f104dbc473f,0,0,338,0.190224,main_grouped_repeated5fold|main|tgss_bmi|r2|f4|rf
tgss_bmi,smote_r_rf,1357,338,31,576b79e4660551d234a1c58c57793f86f150ec461f3388793a7f66b52cf92913,cf26fef3b858069738209754f9ebfd9189e378f5b03354b9cea09f98098e47bd,e29f52df5b2b30e731d6dfbc6cfc4995e0e7d4627f18f4504cd5bdbbfb9c04da,smote_r,845,2202,0.5,0,0,0,0,0,,,,338,4.755443569480756,3.7970483499352183,0.12087872310931569,38.185323085076746,11.866968575713454,13.104022630941694,71,267,0.21005917159763313,7.252500062212043,6.376180129386814,3.8263342191150413,3.1112118093319845,main_grouped_repeated5fold,main,TGSS BMI,2,4,43,50720403,100,45545b7a9df3e4a6b8b47a146a5208b451c2da8e788f770202dfdd0e6df1ce63,a584ee21458887bd0f1a410efebd3415ae438225d97b6c39abf73f104dbc473f,0,0,338,0.384518,main_grouped_repeated5fold|main|tgss_bmi|r2|f4|smote_r_rf
tgss_bmi,smogn_rf,1357,338,31,576b79e4660551d234a1c58c57793f86f150ec461f3388793a7f66b52cf92913,cf26fef3b858069738209754f9ebfd9189e378f5b03354b9cea09f98098e47bd,e29f52df5b2b30e731d6dfbc6cfc4995e0e7d4627f18f4504cd5bdbbfb9c04da,smogn,845,2202,0.5,0,0,0,0,0,,,,338,4.635236784908962,3.6861769538364304,0.1647613648765971,36.3230187643095,11.289276265934168,12.193242502622233,71,267,0.21005917159763313,7.058622900854578,6.250421442911192,3.7349231562196987,3.004299205805314,main_grouped_repeated5fold,main,TGSS BMI,2,4,43,50720404,100,45545b7a9df3e4a6b8b47a146a5208b451c2da8e788f770202dfdd0e6df1ce63,a584ee21458887bd0f1a410efebd3415ae438225d97b6c39abf73f104dbc473f,0,0,338,0.372904,main_grouped_repeated5fold|main|tgss_bmi|r2|f4|smogn_rf
tgss_bmi,relevance_weighted_rf,1357,338,31,576b79e4660551d234a1c58c57793f86f150ec461f3388793a7f66b52cf92913,cf26fef3b858069738209754f9ebfd9189e378f5b03354b9cea09f98098e47bd,e29f52df5b2b30e731d6dfbc6cfc4995e0e7d4627f18f4504cd5bdbbfb9c04da,none,0,1357,0.18865143699336773,0,0,0,0,0,0.1614222370872661,1.0,3.228444741745322,338,4.689262529771411,3.6597771367652534,0.14517774319184484,42.363931244657614,13.161842295986133,13.499283422003561,71,267,0.21005917159763313,7.897584458453652,7.177493793042329,3.354209842342588,2.724354355508053,main_grouped_repeated5fold,main,TGSS BMI,2,4,43,50720405,100,45545b7a9df3e4a6b8b47a146a5208b451c2da8e788f770202dfdd0e6df1ce63,a584ee21458887bd0f1a410efebd3415ae438225d97b6c39abf73f104dbc473f,0,0,338,0.195632,main_grouped_repeated5fold|main|tgss_bmi|r2|f4|relevance_weighted_rf
tgss_bmi,ekk,1356,339,31,b018b1bd02749cb3c01149e33292d81ab10ec0c730fe7185ac118a5057e3cd73,1d729e1b551f3be74be938fe3a2d653d15f9c9d0033122b9b3817349d2a27a13,b8241e3cec2fb28afe7cfd903b6a00243d6bc03fb076934221d143b77e65c5e6,none,0,1356,0.19469026548672566,0,0,0,0,0,,,,339,4.550408358867413,3.5619145837027433,0.12192731892781472,39.72008441628843,12.088680491400384,12.31864460503381,59,280,0.17404129793510326,8.284704929079274,7.558809057677066,3.2567860432641145,2.7197118195438685,main_grouped_repeated5fold,main,TGSS BMI,2,5,43,50720501,100,623e58629df7e47b86f8f3f784e98fa4ddce17506ddf0df49ae14502e61839cc,ade779d7ef1eb2117afd9649281e13025d7207827866f790dee828d833ec07fe,0,0,338,0.061729,main_grouped_repeated5fold|main|tgss_bmi|r2|f5|ekk
tgss_bmi,rf,1356,339,31,b018b1bd02749cb3c01149e33292d81ab10ec0c730fe7185ac118a5057e3cd73,1d729e1b551f3be74be938fe3a2d653d15f9c9d0033122b9b3817349d2a27a13,b8241e3cec2fb28afe7cfd903b6a00243d6bc03fb076934221d143b77e65c5e6,none,0,1356,0.19469026548672566,0,0,0,0,0,,,,339,4.661447387507012,3.5752529149284618,0.07855101903129103,41.35299875530429,12.58583286474165,12.857175398824705,59,280,0.17404129793510326,8.517725530512578,7.679280296241014,3.3196465267332114,2.7104757167233173,main_grouped_repeated5fold,main,TGSS BMI,2,5,43,50720502,100,623e58629df7e47b86f8f3f784e98fa4ddce17506ddf0df49ae14502e61839cc,ade779d7ef1eb2117afd9649281e13025d7207827866f790dee828d833ec07fe,0,0,338,0.200284,main_grouped_repeated5fold|main|tgss_bmi|r2|f5|rf
tgss_bmi,smote_r_rf,1356,339,31,b018b1bd02749cb3c01149e33292d81ab10ec0c730fe7185ac118a5057e3cd73,1d729e1b551f3be74be938fe3a2d653d15f9c9d0033122b9b3817349d2a27a13,b8241e3cec2fb28afe7cfd903b6a00243d6bc03fb076934221d143b77e65c5e6,smote_r,828,2184,0.5,0,0,0,0,0,,,,339,4.8868433179209285,3.7561246959382655,-0.012713385369921282,39.93713334858072,12.156166236033101,13.542597886122842,59,280,0.17404129793510326,8.153202925535522,6.982501424732456,3.860852604006686,3.0762810280852033,main_grouped_repeated5fold,main,TGSS BMI,2,5,43,50720503,100,623e58629df7e47b86f8f3f784e98fa4ddce17506ddf0df49ae14502e61839cc,ade779d7ef1eb2117afd9649281e13025d7207827866f790dee828d833ec07fe,0,0,338,0.396996,main_grouped_repeated5fold|main|tgss_bmi|r2|f5|smote_r_rf
tgss_bmi,smogn_rf,1356,339,31,b018b1bd02749cb3c01149e33292d81ab10ec0c730fe7185ac118a5057e3cd73,1d729e1b551f3be74be938fe3a2d653d15f9c9d0033122b9b3817349d2a27a13,b8241e3cec2fb28afe7cfd903b6a00243d6bc03fb076934221d143b77e65c5e6,smogn,828,2184,0.5,0,0,0,0,0,,,,339,4.8564561583121435,3.7697574185992244,-0.00015812050620400697,39.27842969195986,11.956877138784266,13.144889206518972,59,280,0.17404129793510326,8.18392015743547,7.140536010963194,3.8002608068937915,3.059486215208246,main_grouped_repeated5fold,main,TGSS BMI,2,5,43,50720504,100,623e58629df7e47b86f8f3f784e98fa4ddce17506ddf0df49ae14502e61839cc,ade779d7ef1eb2117afd9649281e13025d7207827866f790dee828d833ec07fe,0,0,338,0.439564,main_grouped_repeated5fold|main|tgss_bmi|r2|f5|smogn_rf
tgss_bmi,relevance_weighted_rf,1356,339,31,b018b1bd02749cb3c01149e33292d81ab10ec0c730fe7185ac118a5057e3cd73,1d729e1b551f3be74be938fe3a2d653d15f9c9d0033122b9b3817349d2a27a13,b8241e3cec2fb28afe7cfd903b6a00243d6bc03fb076934221d143b77e65c5e6,none,0,1356,0.19469026548672566,0,0,0,0,0,0.16231538059527945,1.0,3.2463076119055887,339,4.576255475545945,3.5680612800426394,0.11192377512665042,39.03801800099412,11.880701348747383,12.16488223740592,59,280,0.17404129793510326,8.24064605207345,7.432615001017529,3.3235040201692394,2.753744603122931,main_grouped_repeated5fold,main,TGSS BMI,2,5,43,50720505,100,623e58629df7e47b86f8f3f784e98fa4ddce17506ddf0df49ae14502e61839cc,ade779d7ef1eb2117afd9649281e13025d7207827866f790dee828d833ec07fe,0,0,338,0.232378,main_grouped_repeated5fold|main|tgss_bmi|r2|f5|relevance_weighted_rf
tgss_income,ekk,2041,514,17,389ac07c552c9465f3340a416214d29fccd659f1705b772e03b9e7bfdaecfed6,356ddb1d43b20130936c2243300c075efcb69f82cf95594a03842a09dcc14bc8,aa1f0a07874ef475029d8830872abcb31b39784c2a20eef8601ef453284814ee,none,0,2041,0.12003919647231749,0,0,0,0,0,,,,514,18706.462637262113,11325.982771100962,0.32677571804259453,947570181.1096568,257391347.2977453,274491792.5499752,59,455,0.11478599221789883,45976.49276215112,31541.67778181623,11009.334830886704,8704.606934546673,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,1,42,50810101,100,3fdef85422b7f6967238b51b9b134126d2c5823fe47daf4a5445c75d3e143f24,9899e2afa85aa99d758ad2a33f6d857e42d976b56a58659fdf4803e41cdfa408,0,0,504,0.052317,main_grouped_repeated5fold|main|tgss_income|r1|f1|ekk
tgss_income,rf,2041,514,17,389ac07c552c9465f3340a416214d29fccd659f1705b772e03b9e7bfdaecfed6,356ddb1d43b20130936c2243300c075efcb69f82cf95594a03842a09dcc14bc8,aa1f0a07874ef475029d8830872abcb31b39784c2a20eef8601ef453284814ee,none,0,2041,0.12003919647231749,0,0,0,0,0,,,,514,18193.825367468806,10251.088731171738,0.3631685928104782,925248218.0011781,251246923.66537616,266496909.16585493,59,455,0.11478599221789883,45800.17457323915,30843.14583219149,10096.256647896818,7580.909898292254,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,1,42,50810102,100,3fdef85422b7f6967238b51b9b134126d2c5823fe47daf4a5445c75d3e143f24,9899e2afa85aa99d758ad2a33f6d857e42d976b56a58659fdf4803e41cdfa408,0,0,504,0.205299,main_grouped_repeated5fold|main|tgss_income|r1|f1|rf
tgss_income,smote_r_rf,2041,514,17,389ac07c552c9465f3340a416214d29fccd659f1705b772e03b9e7bfdaecfed6,356ddb1d43b20130936c2243300c075efcb69f82cf95594a03842a09dcc14bc8,aa1f0a07874ef475029d8830872abcb31b39784c2a20eef8601ef453284814ee,smote_r,1551,3592,0.5,0,0,0,0,0,,,,514,19281.662725052465,11883.12763601072,0.28473760281642013,876993369.7154346,238283546.20779043,290007319.8584212,59,455,0.11478599221789883,43153.80071179689,27058.33046481642,13360.877243769544,9915.354082385367,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,1,42,50810103,100,3fdef85422b7f6967238b51b9b134126d2c5823fe47daf4a5445c75d3e143f24,9899e2afa85aa99d758ad2a33f6d857e42d976b56a58659fdf4803e41cdfa408,0,0,504,0.552356,main_grouped_repeated5fold|main|tgss_income|r1|f1|smote_r_rf
tgss_income,smogn_rf,2041,514,17,389ac07c552c9465f3340a416214d29fccd659f1705b772e03b9e7bfdaecfed6,356ddb1d43b20130936c2243300c075efcb69f82cf95594a03842a09dcc14bc8,aa1f0a07874ef475029d8830872abcb31b39784c2a20eef8601ef453284814ee,smogn,1551,3592,0.5,0,0,0,0,0,,,,514,19074.040924690427,11793.38436985407,0.30005832851862757,848648493.9316231,230611410.91215223,281580854.5593109,59,455,0.11478599221789883,42534.7239866725,27170.41979205978,13281.40261247878,9799.439117304317,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,1,42,50810104,100,3fdef85422b7f6967238b51b9b134126d2c5823fe47daf4a5445c75d3e143f24,9899e2afa85aa99d758ad2a33f6d857e42d976b56a58659fdf4803e41cdfa408,0,0,504,0.54712,main_grouped_repeated5fold|main|tgss_income|r1|f1|smogn_rf
tgss_income,relevance_weighted_rf,2041,514,17,389ac07c552c9465f3340a416214d29fccd659f1705b772e03b9e7bfdaecfed6,356ddb1d43b20130936c2243300c075efcb69f82cf95594a03842a09dcc14bc8,aa1f0a07874ef475029d8830872abcb31b39784c2a20eef8601ef453284814ee,none,0,2041,0.12003919647231749,0,0,0,0,0,0.1848969015159516,1.0000000000000002,3.6979380303190315,514,18288.213652533967,10355.616809044102,0.35654377973088347,917665818.3694156,249188880.5945211,269282811.446725,59,455,0.11478599221789883,45451.95378622257,30468.247148413062,10485.45574003283,7747.605402400655,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,1,42,50810105,100,3fdef85422b7f6967238b51b9b134126d2c5823fe47daf4a5445c75d3e143f24,9899e2afa85aa99d758ad2a33f6d857e42d976b56a58659fdf4803e41cdfa408,0,0,504,0.182955,main_grouped_repeated5fold|main|tgss_income|r1|f1|relevance_weighted_rf
tgss_income,ekk,2046,509,17,6fa1b14825077de97a155b24ede2b8a9825666c51f344cbe0982a2fea58074da,40549d7abd6816e556bd67e32f471d10723c660719bc07d7bc4fa02e370fcf24,b1e418850853d33685a329e8835f13496afecdb3589e086ef9864e9804b67f1e,none,0,2046,0.1158357771260997,0,0,0,0,0,,,,509,16148.125910467961,10371.92134825759,0.4379092354124948,661300470.8818936,181248498.32695144,192337425.96204108,67,442,0.13163064833005894,36412.88806027512,26695.599229267722,9965.171136235043,7897.517687561485,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,2,42,50810201,100,58b6b2849be2bf6afd8abcc527979f48dac1f21467b59fbdf320035ef2de93b8,89d088b89eb0e8259bdfb260f86537c43a68f627762371df0cc4580584bcd367,0,0,504,0.03424,main_grouped_repeated5fold|main|tgss_income|r1|f2|ekk
tgss_income,rf,2046,509,17,6fa1b14825077de97a155b24ede2b8a9825666c51f344cbe0982a2fea58074da,40549d7abd6816e556bd67e32f471d10723c660719bc07d7bc4fa02e370fcf24,b1e418850853d33685a329e8835f13496afecdb3589e086ef9864e9804b67f1e,none,0,2046,0.1158357771260997,0,0,0,0,0,,,,509,16349.889364349094,10338.57741644777,0.42377535091814555,651943786.3617544,178681635.1955054,202856373.07128724,67,442,0.13163064833005894,36653.512965316244,27132.625693517002,10207.369155342492,7792.8732658513,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,2,42,50810202,100,58b6b2849be2bf6afd8abcc527979f48dac1f21467b59fbdf320035ef2de93b8,89d088b89eb0e8259bdfb260f86537c43a68f627762371df0cc4580584bcd367,0,0,504,0.183859,main_grouped_repeated5fold|main|tgss_income|r1|f2|rf
tgss_income,smote_r_rf,2046,509,17,6fa1b14825077de97a155b24ede2b8a9825666c51f344cbe0982a2fea58074da,40549d7abd6816e556bd67e32f471d10723c660719bc07d7bc4fa02e370fcf24,b1e418850853d33685a329e8835f13496afecdb3589e086ef9864e9804b67f1e,smote_r,1572,3618,0.5,0,0,0,0,0,,,,509,17972.160821413352,12007.504443454514,0.3037538800660706,612845598.5783855,168184484.01520002,240453429.55981383,67,442,0.13163064833005894,34073.108564849805,22524.896084087402,13999.09730844359,10413.239194761292,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,2,42,50810203,100,58b6b2849be2bf6afd8abcc527979f48dac1f21467b59fbdf320035ef2de93b8,89d088b89eb0e8259bdfb260f86537c43a68f627762371df0cc4580584bcd367,0,0,504,0.542815,main_grouped_repeated5fold|main|tgss_income|r1|f2|smote_r_rf
tgss_income,smogn_rf,2046,509,17,6fa1b14825077de97a155b24ede2b8a9825666c51f344cbe0982a2fea58074da,40549d7abd6816e556bd67e32f471d10723c660719bc07d7bc4fa02e370fcf24,b1e418850853d33685a329e8835f13496afecdb3589e086ef9864e9804b67f1e,smogn,1572,3618,0.5,0,0,0,0,0,,,,509,17466.68649553762,11652.894575616312,0.34236753266139974,616352575.6645594,169104086.65585345,224476079.0069807,67,442,0.13163064833005894,34573.10172503163,23576.562887932236,13043.893657033364,9845.460691170234,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,2,42,50810204,100,58b6b2849be2bf6afd8abcc527979f48dac1f21467b59fbdf320035ef2de93b8,89d088b89eb0e8259bdfb260f86537c43a68f627762371df0cc4580584bcd367,0,0,504,0.532408,main_grouped_repeated5fold|main|tgss_income|r1|f2|smogn_rf
tgss_income,relevance_weighted_rf,2046,509,17,6fa1b14825077de97a155b24ede2b8a9825666c51f344cbe0982a2fea58074da,40549d7abd6816e556bd67e32f471d10723c660719bc07d7bc4fa02e370fcf24,b1e418850853d33685a329e8835f13496afecdb3589e086ef9864e9804b67f1e,none,0,2046,0.1158357771260997,0,0,0,0,0,0.185429605503113,1.0000000000000002,3.70859211006226,509,16159.368126439773,10153.002437761794,0.4371263154031313,635957369.7047613,174303054.84863028,198897269.64766762,67,442,0.13163064833005894,36167.36053795727,26636.533336813853,10120.483669805953,7654.367663471096,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,2,42,50810205,100,58b6b2849be2bf6afd8abcc527979f48dac1f21467b59fbdf320035ef2de93b8,89d088b89eb0e8259bdfb260f86537c43a68f627762371df0cc4580584bcd367,0,0,504,0.190175,main_grouped_repeated5fold|main|tgss_income|r1|f2|relevance_weighted_rf
tgss_income,ekk,2039,516,17,374176a9c20d717afd3e4bfdeb9ef8503d549f90e80fea148d1da7d135b42d32,3137bc7c32191194efee769b327e4e31af24ea9fa05164f2f4fa6b31a39bbc01,80e6b6128741d87919577d4fbb551e627d20b671a9b3f4bd48d744761a7bead0,none,0,2039,0.12162824914173614,0,0,0,0,0,,,,516,17340.55680996204,10860.129738652067,0.3355218058031334,778659095.7868946,202923188.99555737,219323308.9857722,56,460,0.10852713178294573,42057.26198377629,27220.382683792086,11043.887726721834,8868.446771417632,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,3,42,50810301,100,80915a8fa13c70cb85e05607587768062cc08d7800d310e23290c7e02150b703,4507d9099d306a841e6221b09425fa9b83a926ec49b4810c15f80d82a35ba951,0,0,504,0.057567,main_grouped_repeated5fold|main|tgss_income|r1|f3|ekk
tgss_income,rf,2039,516,17,374176a9c20d717afd3e4bfdeb9ef8503d549f90e80fea148d1da7d135b42d32,3137bc7c32191194efee769b327e4e31af24ea9fa05164f2f4fa6b31a39bbc01,80e6b6128741d87919577d4fbb551e627d20b671a9b3f4bd48d744761a7bead0,none,0,2039,0.12162824914173614,0,0,0,0,0,,,,516,17174.87919322295,10383.459958331396,0.3481584529431283,760452464.6102499,198165848.57001168,220602085.32258233,56,460,0.10852713178294573,41613.803201479794,27617.63377875422,10957.64362064085,8285.386623671224,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,3,42,50810302,100,80915a8fa13c70cb85e05607587768062cc08d7800d310e23290c7e02150b703,4507d9099d306a841e6221b09425fa9b83a926ec49b4810c15f80d82a35ba951,0,0,504,0.213624,main_grouped_repeated5fold|main|tgss_income|r1|f3|rf
tgss_income,smote_r_rf,2039,516,17,374176a9c20d717afd3e4bfdeb9ef8503d549f90e80fea148d1da7d135b42d32,3137bc7c32191194efee769b327e4e31af24ea9fa05164f2f4fa6b31a39bbc01,80e6b6128741d87919577d4fbb551e627d20b671a9b3f4bd48d744761a7bead0,smote_r,1543,3582,0.5,0,0,0,0,0,,,,516,19320.381197744497,12383.086970076807,0.17512899492233835,746455261.0904001,194821389.69086862,278279755.6367277,56,460,0.10852713178294573,38742.24928057863,22574.154573640848,15362.08868591926,11142.435261816836,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,3,42,50810303,100,80915a8fa13c70cb85e05607587768062cc08d7800d310e23290c7e02150b703,4507d9099d306a841e6221b09425fa9b83a926ec49b4810c15f80d82a35ba951,0,0,504,0.64498,main_grouped_repeated5fold|main|tgss_income|r1|f3|smote_r_rf
tgss_income,smogn_rf,2039,516,17,374176a9c20d717afd3e4bfdeb9ef8503d549f90e80fea148d1da7d135b42d32,3137bc7c32191194efee769b327e4e31af24ea9fa05164f2f4fa6b31a39bbc01,80e6b6128741d87919577d4fbb551e627d20b671a9b3f4bd48d744761a7bead0,smogn,1543,3582,0.5,0,0,0,0,0,,,,516,18709.099604769177,11834.109310451822,0.22649979986361368,721727852.2307662,188304096.98339337,262961262.48951665,56,460,0.10852713178294573,38428.718260217116,22824.960028504545,14589.80978956603,10496.092701297577,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,3,42,50810304,100,80915a8fa13c70cb85e05607587768062cc08d7800d310e23290c7e02150b703,4507d9099d306a841e6221b09425fa9b83a926ec49b4810c15f80d82a35ba951,0,0,504,0.604869,main_grouped_repeated5fold|main|tgss_income|r1|f3|smogn_rf
tgss_income,relevance_weighted_rf,2039,516,17,374176a9c20d717afd3e4bfdeb9ef8503d549f90e80fea148d1da7d135b42d32,3137bc7c32191194efee769b327e4e31af24ea9fa05164f2f4fa6b31a39bbc01,80e6b6128741d87919577d4fbb551e627d20b671a9b3f4bd48d744761a7bead0,none,0,2039,0.12162824914173614,0,0,0,0,0,0.18312890976951396,0.9999999999999999,3.662578195390279,516,16879.33555594018,10219.365497532299,0.37039908577749614,727976887.5617492,189703352.46122593,211819627.07296064,56,460,0.10852713178294573,40693.287794518,27251.60356501656,10862.953627935898,8145.875645838562,main_grouped_repeated5fold,main,TGSS approximate personal monthly net income,1,3,42,50810305,100,80915a8fa13c70cb85e05607587768062cc08d7800d310e23290c7e02150b703,4507d9099d306a841e6221b09425fa9b83a926ec49b4810c15f80d82a35ba951,0,0,504,0.213109,main_grouped_repeated5fold|main|tgss_income|r1|f3|relevance_weighted_rf
